,names,urls,paths,GT,img_bw
497,OK_000497,https://assets.vogue.com/photos/5e24bd1437c7950008ddb27f/master/pass/ARM_0294.jpg,../inputs/images/People_Yes_resized_640/OK_000334.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
498,OK_000498,https://assets.vogue.com/photos/5e24bcdab9eb920008dbada1/master/pass/ARM_0315.jpg,../inputs/images/People_Yes_resized_640/OK_000122.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
499,OK_000499,https://assets.vogue.com/photos/5e24bcedd55b440008b93ca5/master/pass/ARM_0331.jpg,../inputs/images/People_Yes_resized_640/OK_000136.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
500,OK_000500,https://assets.vogue.com/photos/5e24bd24d55b440008b93ca8/master/pass/ARM_0341.jpg,../inputs/images/People_Yes_resized_640/OK_000095.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
501,OK_000501,https://assets.vogue.com/photos/5e24bcc1cc6f6e00088712ee/master/pass/ARM_0367.jpg,../inputs/images/People_Yes_resized_640/OK_000081.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
502,OK_000502,https://assets.vogue.com/photos/5e24bce45af0c5000997cac1/master/pass/ARM_0391.jpg,../inputs/images/People_Yes_resized_640/OK_000056.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
503,OK_000503,https://assets.vogue.com/photos/5e24bcdf1ccf7b0008ab5695/master/pass/ARM_0411.jpg,../inputs/images/People_Yes_resized_640/OK_000042.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
504,OK_000504,https://assets.vogue.com/photos/5e24bd0198be090008e44b49/master/pass/ARM_0430.jpg,../inputs/images/People_Yes_resized_640/OK_000297.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
505,OK_000505,https://assets.vogue.com/photos/5e24bd06f501780008345acc/master/pass/ARM_0451.jpg,../inputs/images/People_Yes_resized_640/OK_000283.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
506,OK_000506,https://assets.vogue.com/photos/5e24bd1af501780008345ace/master/pass/ARM_0466.jpg,../inputs/images/People_Yes_resized_640/OK_000268.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
507,OK_000507,https://assets.vogue.com/photos/5e24bce8d55b440008b93ca3/master/pass/ARM_0485.jpg,../inputs/images/People_Yes_resized_640/OK_000254.jpg,OK,"[[74 69 66 ...  0  0  0]
 [75 72 71 ...  0  0  0]
 [76 74 74 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
508,OK_000508,https://assets.vogue.com/photos/5e24bd395af0c5000997cac3/master/pass/ARM_0503.jpg,../inputs/images/People_Yes_resized_640/OK_000532.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
509,OK_000509,https://assets.vogue.com/photos/5e24bd3edb31ba0009f90b88/master/pass/ARM_0523.jpg,../inputs/images/People_Yes_resized_640/OK_000526.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
510,OK_000510,https://assets.vogue.com/photos/5e24bcf24de31600093b3bc5/master/pass/ARM_0536.jpg,../inputs/images/People_Yes_resized_640/OK_000240.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
511,OK_000511,https://assets.vogue.com/photos/5e24bd439c975e00081e8685/master/pass/ARM_0552.jpg,../inputs/images/People_Yes_resized_640/OK_000278.jpg,OK,"[[12 12 11 ...  0  0  0]
 [19 19 20 ...  0  0  0]
 [29 30 31 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
512,OK_000512,https://assets.vogue.com/photos/5e24bd489c975e00081e8688/master/pass/ARM_0573.jpg,../inputs/images/People_Yes_resized_640/OK_000244.jpg,OK,"[[ 64  87 120 ...   0   0   0]
 [ 56  81 115 ...   0   0   0]
 [ 53  77 109 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]"
513,OK_000513,https://assets.vogue.com/photos/5e24bd0f9c24d10008056563/master/pass/ARM_0593.jpg,../inputs/images/People_Yes_resized_640/OK_000522.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
514,OK_000514,https://assets.vogue.com/photos/5e24bd4d9c24d10008056566/master/pass/ARM_0611.jpg,../inputs/images/People_Yes_resized_640/OK_000536.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
515,OK_000515,https://assets.vogue.com/photos/5e24bd2e5205e00009f8bcb2/master/pass/ARM_0628.jpg,../inputs/images/People_Yes_resized_640/OK_000250.jpg,OK,"[[21 35 56 ...  0  0  0]
 [23 35 53 ...  0  0  0]
 [25 33 48 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
516,OK_000516,https://assets.vogue.com/photos/5e24bd529c975e00081e868a/master/pass/ARM_0643.jpg,../inputs/images/People_Yes_resized_640/OK_000287.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
517,OK_000517,https://assets.vogue.com/photos/5e24bd574de31600093b3bc8/master/pass/ARM_0659.jpg,../inputs/images/People_Yes_resized_640/OK_000293.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
518,OK_000518,https://assets.vogue.com/photos/5e24bcf69e96560008395e56/master/pass/ARM_0684.jpg,../inputs/images/People_Yes_resized_640/OK_000046.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
519,OK_000519,https://assets.vogue.com/photos/5e24bd0b37c7950008ddb27d/master/pass/ARM_0696.jpg,../inputs/images/People_Yes_resized_640/OK_000052.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
520,OK_000520,https://assets.vogue.com/photos/5e24bd5d5205e00009f8bcb4/master/pass/ARM_0719.jpg,../inputs/images/People_Yes_resized_640/OK_000085.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
521,OK_000521,https://assets.vogue.com/photos/5e24bd29cc6f6e00088712f1/master/pass/ARM_0740.jpg,../inputs/images/People_Yes_resized_640/OK_000091.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
522,OK_000522,https://assets.vogue.com/photos/5e24bd1f0e5cbe0008dc8555/master/pass/ARM_0773.jpg,../inputs/images/People_Yes_resized_640/OK_000132.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
523,OK_000523,https://assets.vogue.com/photos/5e24bd634de31600093b3bca/master/pass/ARM_0899.jpg,../inputs/images/People_Yes_resized_640/OK_000126.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
524,OK_000524,https://assets.vogue.com/photos/5b46b580bc86855b39bbe1b3/master/pass/A61C3860.jpg,../inputs/images/People_Yes_resized_640/OK_000318.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
525,OK_000525,https://assets.vogue.com/photos/5b46b58159435634ff21d955/master/pass/A61C3884.jpg,../inputs/images/People_Yes_resized_640/OK_000330.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
526,OK_000526,https://assets.vogue.com/photos/5b46b583e18232463f5b034b/master/pass/A61C3908.jpg,../inputs/images/People_Yes_resized_640/OK_000456.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
527,OK_000527,https://assets.vogue.com/photos/5b46b585c48891648041d9d9/master/pass/A61C3939.jpg,../inputs/images/People_Yes_resized_640/OK_000442.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
528,OK_000528,https://assets.vogue.com/photos/5b46b5863cfb0213e6deb265/master/pass/A61C3957.jpg,../inputs/images/People_Yes_resized_640/OK_000324.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
529,OK_000529,https://assets.vogue.com/photos/5b46b588bc86855b39bbe1b5/master/pass/A61C4000.jpg,../inputs/images/People_Yes_resized_640/OK_000495.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
530,OK_000530,https://assets.vogue.com/photos/5b46b58a1aa99b5a95eb9327/master/pass/A61C4035.jpg,../inputs/images/People_Yes_resized_640/OK_000481.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
531,OK_000531,https://assets.vogue.com/photos/5b46b58c1aa99b5a95eb9329/master/pass/A61C4066.jpg,../inputs/images/People_Yes_resized_640/OK_000480.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
532,OK_000532,https://assets.vogue.com/photos/5b46b58e4c13f436e737f316/master/pass/A61C4083.jpg,../inputs/images/People_Yes_resized_640/OK_000494.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
533,OK_000533,https://assets.vogue.com/photos/5b46b58f77177a26cba8ba1d/master/pass/A61C4113.jpg,../inputs/images/People_Yes_resized_640/OK_000443.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
534,OK_000534,https://assets.vogue.com/photos/5b46b592d2354f7c3bda369d/master/pass/A61C4142.jpg,../inputs/images/People_Yes_resized_640/OK_000325.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
535,OK_000535,https://assets.vogue.com/photos/5b46b5931aa99b5a95eb932b/master/pass/A61C4160.jpg,../inputs/images/People_Yes_resized_640/OK_000331.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
536,OK_000536,https://assets.vogue.com/photos/5b46b5965002ba2fc97afdb5/master/pass/A61C4179.jpg,../inputs/images/People_Yes_resized_640/OK_000457.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
537,OK_000537,https://assets.vogue.com/photos/5b46b5987fb8825c52cc39d8/master/pass/A61C4212.jpg,../inputs/images/People_Yes_resized_640/OK_000319.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
538,OK_000538,https://assets.vogue.com/photos/5b46b599dc857154e9adee5a/master/pass/A61C4236.jpg,../inputs/images/People_Yes_resized_640/OK_000127.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
539,OK_000539,https://assets.vogue.com/photos/5b46b59bdc857154e9adee5c/master/pass/A61C4264.jpg,../inputs/images/People_Yes_resized_640/OK_000133.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
540,OK_000540,https://assets.vogue.com/photos/5b46b59d7fb8825c52cc39da/master/pass/A61C4284.jpg,../inputs/images/People_Yes_resized_640/OK_000090.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
541,OK_000541,https://assets.vogue.com/photos/5b46b59f1aa99b5a95eb932d/master/pass/A61C4310.jpg,../inputs/images/People_Yes_resized_640/OK_000084.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
542,OK_000542,https://assets.vogue.com/photos/5b46b5a15002ba2fc97afdb7/master/pass/A61C4341.jpg,../inputs/images/People_Yes_resized_640/OK_000053.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
543,OK_000543,https://assets.vogue.com/photos/5b46b5a2bc86855b39bbe1b9/master/pass/A61C4362.jpg,../inputs/images/People_Yes_resized_640/OK_000047.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
544,OK_000544,https://assets.vogue.com/photos/5b46b5a4d2354f7c3bda36a0/master/pass/A61C4392.jpg,../inputs/images/People_Yes_resized_640/OK_000292.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
545,OK_000545,https://assets.vogue.com/photos/5b46b5a677177a26cba8ba20/master/pass/A61C4420.jpg,../inputs/images/People_Yes_resized_640/OK_000286.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
546,OK_000546,https://assets.vogue.com/photos/5b46b5a8d2354f7c3bda36a2/master/pass/A61C4447.jpg,../inputs/images/People_Yes_resized_640/OK_000537.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
547,OK_000547,https://assets.vogue.com/photos/5b46b5aa4c13f436e737f31a/master/pass/A61C4453.jpg,../inputs/images/People_Yes_resized_640/OK_000251.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
548,OK_000548,https://assets.vogue.com/photos/5b46b5ac7fb8825c52cc39dc/master/pass/A61C4483.jpg,../inputs/images/People_Yes_resized_640/OK_000245.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
549,OK_000549,https://assets.vogue.com/photos/5b46b5aebc86855b39bbe1bc/master/pass/A61C4506.jpg,../inputs/images/People_Yes_resized_640/OK_000523.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
550,OK_000550,https://assets.vogue.com/photos/5b46b5afe18232463f5b0350/master/pass/A61C4534.jpg,../inputs/images/People_Yes_resized_640/OK_000279.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
551,OK_000551,https://assets.vogue.com/photos/5b46b5b219f1f960e38f2e9f/master/pass/A61C4555.jpg,../inputs/images/People_Yes_resized_640/OK_000509.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
552,OK_000552,https://assets.vogue.com/photos/5b46b5b3c48891648041d9db/master/pass/A61C4585.jpg,../inputs/images/People_Yes_resized_640/OK_000253.jpg,OK,"[[127 116  94 ...   0   0   0]
 [112 104  84 ...   0   0   0]
 [ 38  43  37 ...   0   0   0]
 ...
 [147 159 171 ...   0   0   0]
 [158 159 157 ...   0   0   0]
 [149 151 153 ...   0   0   0]]"
553,OK_000553,https://assets.vogue.com/photos/5b46b5b5dc857154e9adee5f/master/pass/A61C4611.jpg,../inputs/images/People_Yes_resized_640/OK_000535.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
554,OK_000554,https://assets.vogue.com/photos/5b46b5b75002ba2fc97afdb9/master/pass/A61C4644.jpg,../inputs/images/People_Yes_resized_640/OK_000521.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
555,OK_000555,https://assets.vogue.com/photos/5b46b5b976530c3d905c5483/master/pass/A61C4660.jpg,../inputs/images/People_Yes_resized_640/OK_000247.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
556,OK_000556,https://assets.vogue.com/photos/5b46b5ba5002ba2fc97afdbb/master/pass/A61C4687.jpg,../inputs/images/People_Yes_resized_640/OK_000290.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
557,OK_000557,https://assets.vogue.com/photos/5b46b5bccfb35f4e96e446fc/master/pass/A61C4710.jpg,../inputs/images/People_Yes_resized_640/OK_000284.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
558,OK_000558,https://assets.vogue.com/photos/5b46b5be76530c3d905c5485/master/pass/A61C4735.jpg,../inputs/images/People_Yes_resized_640/OK_000079.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
559,OK_000559,https://assets.vogue.com/photos/5b46b5c14c13f436e737f31d/master/pass/A61C4765.jpg,../inputs/images/People_Yes_resized_640/OK_000051.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
560,OK_000560,https://assets.vogue.com/photos/5b46b5c2b8ba5b21ff4c56f4/master/pass/A61C4793.jpg,../inputs/images/People_Yes_resized_640/OK_000045.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
561,OK_000561,https://assets.vogue.com/photos/5b46b5c4b8ba5b21ff4c56f6/master/pass/A61C4813.jpg,../inputs/images/People_Yes_resized_640/OK_000092.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
562,OK_000562,https://assets.vogue.com/photos/5b46b5c6cfb35f4e96e446fe/master/pass/A61C4849.jpg,../inputs/images/People_Yes_resized_640/OK_000086.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
563,OK_000563,https://assets.vogue.com/photos/5b46b5c877177a26cba8ba25/master/pass/A61C4884.jpg,../inputs/images/People_Yes_resized_640/OK_000119.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
564,OK_000564,https://assets.vogue.com/photos/5b46b5c976745b0c206c3921/master/pass/A61C4900.jpg,../inputs/images/People_Yes_resized_640/OK_000125.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
565,OK_000565,https://assets.vogue.com/photos/5b46b5cb926f6a640de8b538/master/pass/A61C4925.jpg,../inputs/images/People_Yes_resized_640/OK_000131.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
